stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone
6-15004,15004,Anatole France,Rennes,48.11813700,-1.68760000,,,1,,1,
6-15051,15051,Atalante,Cesson-Sévigné,48.12714600,-1.62802300,,,1,,1,
6-15052,15052,Beaulieu - Université,Rennes,48.12212900,-1.63911600,,,1,,1,
6-15050,15050,Cesson - Viasilva,Cesson-Sévigné,48.13149300,-1.62006100,,,1,,1,
6-15007,15007,Charles de Gaulle,Rennes,48.10546000,-1.67682900,,,1,,1,
6-15010,15010,Clemenceau,Rennes,48.09348000,-1.67441800,,,1,,1,
6-15062,15062,Cleunay,Rennes,48.10100200,-1.70640800,,,1,,1,
6-15060,15060,Colombier,Rennes,48.10589000,-1.68215400,,,1,,1,
6-15008,15008,Gares,Rennes,48.10384700,-1.67224500,,,1,,1,
6-15055,15055,Gros-Chêne,Rennes,48.12509300,-1.66446800,,,1,,1,
6-15011,15011,Henri Fréville,Rennes,48.08767900,-1.67481600,,,1,,1,
6-15012,15012,Italie,Rennes,48.08656400,-1.66790000,,,1,,1,
6-15001,15001,J.F. Kennedy,Rennes,48.12129900,-1.71126100,,,1,,1,
6-15009,15009,Jacques Cartier,Rennes,48.09754300,-1.67545200,,,1,,1,
6-15053,15053,Joliot-Curie - Chateaubriand,Rennes,48.12411300,-1.65150200,,,1,,1,
6-15056,15056,Jules Ferry,Rennes,48.11865900,-1.67076600,,,1,,1,
6-15063,15063,La Courrouze,Saint-Jacques-de-la-Lande,48.09652200,-1.69839900,,,1,,1,
6-15015,15015,La Poterie,Rennes,48.08749000,-1.64457300,,,1,,1,
6-15014,15014,Le Blosne,Rennes,48.08773200,-1.65427800,,,1,,1,
6-15054,15054,Les Gayeulles,Rennes,48.12939500,-1.65730000,,,1,,1,
6-15061,15061,Mabilais,Rennes,48.10505900,-1.69265100,,,1,,1,
6-15003,15003,Pontchaillou,Rennes,48.12155700,-1.69340000,,,1,,1,
6-15006,15006,République,Rennes,48.10975900,-1.67918200,,,1,,1,
6-15058,15058,Saint-Germain,Rennes,48.11061600,-1.67627300,,,1,,1,
6-15064,15064,Saint-Jacques - Gaîté,Saint-Jacques-de-la-Lande,48.09204700,-1.70362000,,,1,,1,
6-15005,15005,Sainte-Anne,Rennes,48.11452500,-1.68050900,,,1,,1,
6-15013,15013,Triangle,Rennes,48.08643700,-1.66036000,,,1,,1,
6-15002,15002,Villejean-Université,Rennes,48.12124100,-1.70392900,,,1,,1,
6-2217,2217,25 Fusillés,Saint-Jacques-de-la-Lande,48.09067600,-1.69506800,,,0,,1,
6-2271,2271,25 Fusillés,Saint-Jacques-de-la-Lande,48.09052300,-1.69493200,,,0,,1,
6-2223,2223,Abbé Grimault,Saint-Jacques-de-la-Lande,48.06734200,-1.71686600,,,0,,1,
6-2233,2233,Abbé Grimault,Saint-Jacques-de-la-Lande,48.06741600,-1.71731700,,,0,,1,
6-2753,2753,Abords Launay,Noyal-Châtillon-sur-Seiche,48.05288600,-1.68703000,,,0,,2,
6-2754,2754,Abords Launay,Noyal-Châtillon-sur-Seiche,48.05296300,-1.68705900,,,0,,2,
6-3818,3818,Abords Lauriais,Bourgbarré,47.96893200,-1.63925300,,,0,,2,
6-3819,3819,Abords Lauriais,Bourgbarré,47.96873400,-1.63933400,,,0,,2,
6-2755,2755,Abords Rouvray,Noyal-Châtillon-sur-Seiche,48.05970200,-1.66341800,,,0,,2,
6-2756,2756,Abords Rouvray,Noyal-Châtillon-sur-Seiche,48.05963800,-1.66362800,,,0,,2,
6-4003,4003,Acigné Mairie,Acigné,48.13424200,-1.53480100,,,0,,1,
6-4012,4012,Acigné Mairie,Acigné,48.13413600,-1.53485400,,,0,,1,
6-2539,2539,Acquêts,Le Rheu,48.09646700,-1.79815700,,,0,,1,
6-2540,2540,Acquêts,Le Rheu,48.09687700,-1.79813500,,,0,,1,
6-2366,2366,Aire du 8 Mai,Bruz,48.02687800,-1.74550400,,,0,,2,
6-2237,2237,Aire Libre,Saint-Jacques-de-la-Lande,48.06739100,-1.72167300,,,0,,1,
6-2243,2243,Aire Libre,Saint-Jacques-de-la-Lande,48.06736300,-1.72186300,,,0,,1,
6-4362,4362,Alexandre Gilois,Saint-Erblon,48.01631800,-1.65081700,,,0,,1,
6-4363,4363,Alexandre Gilois,Saint-Erblon,48.01632300,-1.65134100,,,0,,1,
6-4203,4203,Alfred de Musset,Chavagne,48.05500600,-1.79009100,,,0,,1,
6-4210,4210,Alfred de Musset,Chavagne,48.05482800,-1.79004800,,,0,,1,
6-1622,1622,Alma,Rennes,48.08414800,-1.67942700,,,0,,1,
6-1623,1623,Alma,Rennes,48.08394500,-1.67810500,,,0,,1,
6-1727,1727,Alma Sud,Rennes,48.08294000,-1.68233200,,,0,,1,
6-2838,2838,Alphasis,Saint-Grégoire,48.15379300,-1.69690100,,,0,,1,
6-2839,2839,Alphasis,Saint-Grégoire,48.15441800,-1.69664200,,,0,,1,
6-1046,1046,Anatole France,Rennes,48.11822000,-1.68941100,,,0,,1,
6-1096,1096,Anatole France,Rennes,48.11821200,-1.68924100,,,0,,1,
6-1186,1186,Anatole France,Rennes,48.11857700,-1.68819700,,,0,,1,
6-1194,1194,Anatole France,Rennes,48.11817100,-1.68718600,,,0,,1,
6-5004,5004,Anatole France,Rennes,48.11805000,-1.68752900,,,0,6-15004,1,
6-5019,5019,Anatole France,Rennes,48.11811900,-1.68745400,,,0,6-15004,1,
6-2367,2367,Anita Conti,Bruz,48.03335300,-1.73360200,,,0,,2,
6-4151,4151,Anjou,Brécé,48.10956300,-1.48016900,,,0,,1,
6-3304,3304,Anne de Bretagne,Thorigné-Fouillard,48.15563600,-1.58083400,,,0,,1,
6-3314,3314,Anne de Bretagne,Thorigné-Fouillard,48.15608300,-1.58060200,,,0,,1,
6-3734,3734,Ardriers,Saint-Gilles,48.15235800,-1.86660200,,,0,,2,
6-2912,2912,Argoat,Chartres-de-Bretagne,48.03545600,-1.70624700,,,0,,1,
6-2924,2924,Argoat,Chartres-de-Bretagne,48.03556000,-1.70624700,,,0,,1,
6-1446,1446,Argonautes,Rennes,48.08957700,-1.67498300,,,0,,1,
6-1460,1460,Argonautes,Rennes,48.09126400,-1.67416000,,,0,,1,
6-1625,1625,Armorique,Rennes,48.13070700,-1.67588700,,,0,,1,
6-1626,1626,Armorique,Rennes,48.13060400,-1.67710800,,,0,,1,
6-1007,1007,Assomption,Rennes,48.12145200,-1.65506500,,,0,,1,
6-1033,1033,Assomption,Rennes,48.12126300,-1.65497500,,,0,,1,
6-1614,1614,Assomption,Rennes,48.12261400,-1.65783400,,,0,,1,
6-1536,1536,Atalante,Rennes,48.12702900,-1.62943200,,,0,,1,
6-2045,2045,Atalante,Cesson-Sévigné,48.12733900,-1.62836800,,,0,,1,
6-2046,2046,Atalante,Cesson-Sévigné,48.12729600,-1.62793000,,,0,,1,
6-2129,2129,Atalante,Rennes,48.12767400,-1.62904500,,,0,,1,
6-5051,5051,Atalante,Cesson-Sévigné,48.12711900,-1.62826300,,,0,6-15051,1,
6-5078,5078,Atalante,Cesson-Sévigné,48.12715300,-1.62785900,,,0,6-15051,1,
6-1665,1665,Atalante Champeaux,Rennes,48.11320500,-1.71368300,,,0,,1,
6-1666,1666,Atalante Champeaux,Rennes,48.11338600,-1.71356000,,,0,,1,
6-1330,1330,Auberge de Jeunesse,Rennes,48.12034900,-1.68157500,,,0,,1,
6-1369,1369,Auberge de Jeunesse,Rennes,48.12027600,-1.68104800,,,0,,1,
6-2916,2916,Auditoire,Chartres-de-Bretagne,48.04168300,-1.70248700,,,0,,2,
6-2920,2920,Auditoire,Chartres-de-Bretagne,48.04156100,-1.70282900,,,0,,1,
6-2267,2267,Auriol,Saint-Jacques-de-la-Lande,48.07528400,-1.72949400,,,0,,2,
6-2268,2268,Auriol,Saint-Jacques-de-la-Lande,48.07516600,-1.72937700,,,0,,2,
6-4204,4204,Avenir,Chavagne,48.05400300,-1.78372800,,,0,,1,
6-4209,4209,Avenir,Chavagne,48.05408500,-1.78386300,,,0,,1,
6-2277,2277,Aéroport,Saint-Jacques-de-la-Lande,48.06792700,-1.72695700,,,0,,1,
6-3171,3171,Baiersdorf,Pacé,48.15160900,-1.75996400,,,0,,1,
6-3172,3172,Baiersdorf,Pacé,48.15118700,-1.75950700,,,0,,1,
6-1180,1180,Balzac,Rennes,48.11618800,-1.65940200,,,0,,1,
6-2507,2507,Barberais,Le Rheu,48.09754100,-1.78142700,,,0,,1,
6-2514,2514,Barberais,Le Rheu,48.09765200,-1.78164400,,,0,,1,
6-3148,3148,Bas Sommier,Pacé,48.13063400,-1.79483800,,,0,,2,
6-2033,2033,Bas Village,Cesson-Sévigné,48.10146000,-1.62344300,,,0,,1,
6-2036,2036,Bas Village,Cesson-Sévigné,48.10112100,-1.62409400,,,0,,1,
6-2462,2462,Basse Robinais,Betton,48.19384800,-1.62512400,,,0,,1,
6-2463,2463,Basse Robinais,Betton,48.19402400,-1.62497800,,,0,,1,
6-4382,4382,Basses Noës,Saint-Erblon,48.01577800,-1.64774000,,,0,,1,
6-4383,4383,Basses Noës,Saint-Erblon,48.01515600,-1.64757400,,,0,,1,
6-1177,1177,Beaulieu - Université,Rennes,48.12231400,-1.63959800,,,0,,1,
6-1203,1203,Beaulieu - Université,Rennes,48.12230600,-1.63917800,,,0,,1,
6-1292,1292,Beaulieu - Université,Rennes,48.12197500,-1.63843800,,,0,,1,
6-1313,1313,Beaulieu - Université,Rennes,48.12219000,-1.63832500,,,0,,1,
6-5052,5052,Beaulieu - Université,Rennes,48.12206800,-1.63940900,,,0,6-15052,1,
6-5077,5077,Beaulieu - Université,Rennes,48.12214000,-1.63894300,,,0,6-15052,1,
6-1175,1175,Beaulieu Chimie,Rennes,48.11711600,-1.63391400,,,0,,1,
6-1312,1312,Beaulieu Chimie,Rennes,48.11654700,-1.63391700,,,0,,1,
6-1739,1739,Beaulieu Chimie,Rennes,48.11769700,-1.63426800,,,0,,1,
6-1178,1178,Beaulieu Cité U,Rennes,48.12083200,-1.64386500,,,0,,1,
6-1202,1202,Beaulieu Cité U,Rennes,48.12059200,-1.64421500,,,0,,1,
6-1176,1176,Beaulieu INSA,Rennes,48.11899400,-1.63517900,,,0,,1,
6-1204,1204,Beaulieu INSA,Rennes,48.11909500,-1.63508900,,,0,,1,
6-3169,3169,Beausoleil,Pacé,48.15264200,-1.76360000,,,0,,1,
6-3170,3170,Beausoleil,Pacé,48.15254700,-1.76373300,,,0,,1,
6-4506,4506,Beauvais,Gévezé,48.21753700,-1.79112000,,,0,,1,
6-4513,4513,Beauvais,Gévezé,48.21742600,-1.79103700,,,0,,2,
6-1687,1687,Becquerel,Rennes,48.12064300,-1.63176900,,,0,,1,
6-1688,1688,Becquerel,Rennes,48.12043500,-1.63180100,,,0,,1,
6-2602,2602,Bel Air,Vern-sur-Seiche,48.04343400,-1.60165100,,,0,,1,
6-2620,2620,Bel Air,Vern-sur-Seiche,48.04346500,-1.60180400,,,0,,1,
6-1256,1256,Bellangerais,Rennes,48.13260400,-1.67159200,,,0,,1,
6-1286,1286,Bellangerais,Rennes,48.13271300,-1.67232000,,,0,,1,
6-1411,1411,Bellangerais,Rennes,48.13209500,-1.67289200,,,0,,1,
6-1426,1426,Bellangerais,Rennes,48.13213800,-1.67265200,,,0,,1,
6-4657,4657,Belle Arrivée,Cintré,48.10236900,-1.89489700,,,0,,2,
6-3505,3505,Belle Epine,Montgermont,48.15526900,-1.71086800,,,0,,1,
6-3510,3510,Belle Epine,Montgermont,48.15562900,-1.71077700,,,0,,1,
6-3222,3222,Belle Etoile,Orgères,47.97683600,-1.67464900,,,0,,2,
6-3230,3230,Belle Etoile,Orgères,47.97669500,-1.67477200,,,0,,2,
6-3254,3254,Belle Etoile,Orgères,47.97642400,-1.67464100,,,0,,2,
6-2044,2044,Belle Fontaine,Cesson-Sévigné,48.12735300,-1.62432800,,,0,,1,
6-2047,2047,Belle Fontaine,Cesson-Sévigné,48.12721300,-1.62396700,,,0,,1,
6-2248,2248,Bellevue,Saint-Jacques-de-la-Lande,48.07934100,-1.73311100,,,0,,2,
6-2255,2255,Bellevue,Saint-Jacques-de-la-Lande,48.07874500,-1.73251800,,,0,,2,
6-1295,1295,Berger,Rennes,48.11678300,-1.70461400,,,0,,1,
6-1309,1309,Berger,Rennes,48.11672600,-1.70479600,,,0,,1,
6-1517,1517,Berry,Rennes,48.11856500,-1.71357400,,,0,,1,
6-1521,1521,Berry,Rennes,48.11844500,-1.71382800,,,0,,1,
6-4051,4051,Bersandières,La Chapelle-des-Fougeretz,48.17714000,-1.72646600,,,0,,2,
6-1506,1506,Berthault,Rennes,48.10675800,-1.73030300,,,0,,1,
6-1508,1508,Berthault,Rennes,48.10669900,-1.72910100,,,0,,1,
6-1728,1728,Berthault,Rennes,48.10582500,-1.72930700,,,0,,1,
6-1014,1014,Bertrand,Rennes,48.11373900,-1.67903800,,,0,,1,
6-4069,4069,Besneraie,La Chapelle-des-Fougeretz,48.18296700,-1.72622300,,,0,,1,
6-4073,4073,Besneraie,La Chapelle-des-Fougeretz,48.18244600,-1.72732400,,,0,,1,
6-4074,4074,Besneraie,La Chapelle-des-Fougeretz,48.18367700,-1.72516000,,,0,,1,
6-2406,2406,Betton Centre,Betton,48.18112600,-1.63787600,,,0,,1,
6-2417,2417,Betton Centre,Betton,48.18184700,-1.63839500,,,0,,1,
6-2437,2437,Betton Centre,Betton,48.18161500,-1.63928700,,,0,,1,
6-2405,2405,Betton Mairie,Betton,48.18188000,-1.64170600,,,0,,1,
6-2418,2418,Betton Mairie,Betton,48.18195500,-1.64120200,,,0,,1,
6-2430,2430,Betton Rue de Rennes,Betton,48.17598400,-1.63960900,,,0,,1,
6-2436,2436,Betton Rue de Rennes,Betton,48.17691400,-1.63928300,,,0,,1,
6-2411,2411,Betton Vallée,Betton,48.16171000,-1.64786400,,,0,,1,
6-2412,2412,Betton Vallée,Betton,48.16262100,-1.64711200,,,0,,1,
6-1336,1336,Bigot de Préameneu,Rennes,48.09798400,-1.66637900,,,0,,1,
6-1364,1364,Bigot de Préameneu,Rennes,48.09803700,-1.66711900,,,0,,1,
6-1442,1442,Binquenais,Rennes,48.09165600,-1.66734600,,,0,,1,
6-1464,1464,Binquenais,Rennes,48.09130100,-1.66626600,,,0,,1,
6-1443,1443,Binquenais Collège,Rennes,48.09161600,-1.66247700,,,0,,1,
6-1463,1463,Binquenais Collège,Rennes,48.09133500,-1.66309900,,,0,,1,
6-4660,4660,Bintin,Cintré,48.11437300,-1.90327700,,,0,,2,
6-3238,3238,Blés d'Or,Orgères,47.99180500,-1.67220300,,,0,,2,
6-3239,3239,Blés d'Or,Orgères,47.99191000,-1.67231000,,,0,,2,
6-1268,1268,Boberil,Rennes,48.08374300,-1.69363700,,,0,,1,
6-2335,2335,Bobinais,Bruz,48.02631100,-1.73451000,,,0,,1,
6-2340,2340,Bobinais,Bruz,48.02598700,-1.73456600,,,0,,1,
6-3305,3305,Bocage,Thorigné-Fouillard,48.15900500,-1.57964000,,,0,,1,
6-3313,3313,Bocage,Thorigné-Fouillard,48.15915000,-1.57978900,,,0,,1,
6-2383,2383,Bois de Carcé,Bruz,48.02467600,-1.72708500,,,0,,2,
6-2384,2384,Bois de Carcé,Bruz,48.02476500,-1.72716400,,,0,,2,
6-2651,2651,Bois de Soeuvres,Vern-sur-Seiche,48.06289100,-1.61651600,,,0,,2,
6-2652,2652,Bois de Soeuvres,Vern-sur-Seiche,48.06298000,-1.61644400,,,0,,2,
6-3901,3901,Bois Esnault,Pont-Péan,47.99986100,-1.69699000,,,0,,1,
6-3924,3924,Bois Esnault,Pont-Péan,47.99997100,-1.69679300,,,0,,2,
6-1298,1298,Bois Labbé,Rennes,48.12571400,-1.70302900,,,0,,1,
6-1306,1306,Bois Labbé,Rennes,48.12523000,-1.70318300,,,0,,1,
6-1513,1513,Bois Perrin,Rennes,48.11537800,-1.64849500,,,0,,1,
6-1516,1516,Bois Perrin,Rennes,48.11597300,-1.64836700,,,0,,2,
6-2757,2757,Boisardière,Noyal-Châtillon-sur-Seiche,48.04202600,-1.63034300,,,0,,2,
6-4386,4386,Bon Espoir,Saint-Erblon,48.03396900,-1.61804200,,,0,,2,
6-4387,4387,Bon Espoir,Saint-Erblon,48.03390000,-1.61788400,,,0,,2,
6-2039,2039,Bordage,Cesson-Sévigné,48.11443900,-1.60046800,,,0,,1,
6-2086,2086,Bordage,Cesson-Sévigné,48.11430300,-1.60038700,,,0,,1,
6-4715,4715,Bossardière,Laillé,47.94162000,-1.69627500,,,0,,2,
6-4716,4716,Bossardière,Laillé,47.94146000,-1.69625200,,,0,,2,
6-4019,4019,Botrel,Acigné,48.14058300,-1.52737000,,,0,,1,
6-4020,4020,Botrel,Acigné,48.14019200,-1.52723400,,,0,,1,
6-4007,4007,Boulais,Acigné,48.13911400,-1.55889000,,,0,,1,
6-4008,4008,Boulais,Thorigné-Fouillard,48.13937800,-1.56094000,,,0,,1,
6-4717,4717,Boulais Pochetière,Laillé,47.95562000,-1.70102100,,,0,,2,
6-4718,4718,Boulais Pochetière,Laillé,47.95555700,-1.70109900,,,0,,2,
6-2505,2505,Bouleaux,Le Rheu,48.10154200,-1.79444100,,,0,,1,
6-2516,2516,Bouleaux,Le Rheu,48.10182700,-1.79502800,,,0,,1,
6-1518,1518,Bourbonnais,Rennes,48.12058600,-1.71060100,,,0,,1,
6-1520,1520,Bourbonnais,Rennes,48.12047900,-1.70954400,,,0,,1,
6-3953,3953,Bourg,Saint-Sulpice-la-Forêt,48.21790900,-1.58145100,,,0,,1,
6-3961,3961,Bourg,Saint-Sulpice-la-Forêt,48.21773300,-1.58137000,,,0,,1,
6-3802,3802,Bourgbarré Mairie,Bourgbarré,47.99471500,-1.61387200,,,0,,1,
6-3809,3809,Bourgbarré Mairie,Bourgbarré,47.99439100,-1.61359000,,,0,,1,
6-3833,3833,Bourgbarré Mairie,Bourgbarré,47.99438800,-1.61573900,,,0,,2,
6-2007,2007,Bourgchevreuil,Cesson-Sévigné,48.12323000,-1.60049600,,,0,,1,
6-2029,2029,Bourgchevreuil,Cesson-Sévigné,48.12307000,-1.60057800,,,0,,1,
6-1061,1061,Bourgeois,Rennes,48.09724600,-1.65422700,,,0,,1,
6-1081,1081,Bourgeois,Rennes,48.09805000,-1.65533000,,,0,,1,
6-1439,1439,Bourgeois,Rennes,48.09824800,-1.65511400,,,0,,1,
6-1560,1560,Bourgeois,Rennes,48.09776000,-1.65673900,,,0,,1,
6-3003,3003,Bourgogne,Chantepie,48.08914300,-1.61258600,,,0,,1,
6-3012,3012,Bourgogne,Chantepie,48.08900300,-1.61265300,,,0,,1,
6-1067,1067,Bourgueil,Rennes,48.08947200,-1.63526400,,,0,,1,
6-1075,1075,Bourgueil,Rennes,48.08947600,-1.63558200,,,0,,1,
6-2154,2154,Bouriande,Cesson-Sévigné,48.12754400,-1.62103700,,,0,,1,
6-2155,2155,Bouriande,Cesson-Sévigné,48.12773100,-1.62093100,,,0,,1,
6-3518,3518,Boussardière,Montgermont,48.14396700,-1.70863800,,,0,,2,
6-4709,4709,Bout de Lande,Laillé,47.97992600,-1.69307300,,,0,,2,
6-4710,4710,Bout de Lande,Laillé,47.97983600,-1.69326400,,,0,,2,
6-4402,4402,Bouvrais,Le Verger,48.07025200,-1.92897300,,,0,,1,
6-4403,4403,Bouvrais,Le Verger,48.07001200,-1.93046200,,,0,,1,
6-1002,1002,Bouzat,Rennes,48.12827600,-1.63781100,,,0,,1,
6-1038,1038,Bouzat,Rennes,48.12821800,-1.63708900,,,0,,1,
6-2705,2705,Bray,Noyal-Châtillon-sur-Seiche,48.02905500,-1.65978400,,,0,,2,
6-2724,2724,Bray,Noyal-Châtillon-sur-Seiche,48.02852700,-1.65975600,,,0,,2,
6-4405,4405,Breil,Le Verger,48.06691600,-1.94641600,,,0,,2,
6-4406,4406,Breil,Le Verger,48.06699700,-1.94649800,,,0,,2,
6-3014,3014,Breillou,Chantepie,48.09812900,-1.62291100,,,0,,1,
6-3015,3015,Breillou,Chantepie,48.09825700,-1.62295600,,,0,,1,
6-3033,3033,Breillou,Chantepie,48.09833100,-1.62129300,,,0,,1,
6-3034,3034,Breillou,Chantepie,48.09853500,-1.62134100,,,0,,1,
6-1048,1048,Brest Verdun,Rennes,48.11331600,-1.69347300,,,0,,1,
6-1094,1094,Brest Verdun,Rennes,48.11322800,-1.69329600,,,0,,1,
6-2608,2608,Bretonnière,Vern-sur-Seiche,48.05838100,-1.61647800,,,0,,1,
6-2615,2615,Bretonnière,Vern-sur-Seiche,48.05891600,-1.61669100,,,0,,1,
6-2403,2403,Brocéliande,Betton,48.18074400,-1.65193100,,,0,,2,
6-2420,2420,Brocéliande,Betton,48.18056400,-1.65222900,,,0,,2,
6-4514,4514,Brosse Halée,Gévezé,48.18773200,-1.78851300,,,0,,2,
6-4515,4515,Brosse Halée,Gévezé,48.18791400,-1.78833300,,,0,,2,
6-2365,2365,Brossolette,Bruz,48.02048900,-1.74343800,,,0,,2,
6-2301,2301,Bruz Centre,Bruz,48.02419700,-1.74458300,,,0,,1,
6-2361,2361,Bruz Centre,Bruz,48.02449300,-1.74461900,,,0,,1,
6-2372,2372,Bruz Gare,Bruz,48.02907800,-1.75265600,,,0,,1,
6-1452,1452,Bréquigny Piscine,Rennes,48.08985100,-1.69098700,,,0,,1,
6-1454,1454,Bréquigny Piscine,Rennes,48.08958100,-1.69124100,,,0,,1,
6-2122,2122,Buisson,Cesson-Sévigné,48.10486200,-1.63015800,,,0,,1,
6-2123,2123,Buisson,Cesson-Sévigné,48.10462300,-1.63040600,,,0,,1,
6-4800,4800,Bécherel Centre,Bécherel,48.29624900,-1.94536000,,,0,,1,
6-4801,4801,Bécherel Centre,Bécherel,48.29686000,-1.94381000,,,0,,1,
6-4805,4805,Bécherel Ecole,Bécherel,48.29693100,-1.94394200,,,0,,1,
6-2071,2071,Calendrou,Cesson-Sévigné,48.14036100,-1.61694700,,,0,,1,
6-2072,2072,Calendrou,Cesson-Sévigné,48.14060300,-1.61629900,,,0,,1,
6-3902,3902,Caliorne,Pont-Péan,48.00650500,-1.69859800,,,0,,1,
6-3915,3915,Caliorne,Pont-Péan,48.00629600,-1.69863300,,,0,,1,
6-2905,2905,Callouët,Chartres-de-Bretagne,48.04233700,-1.71203800,,,0,,1,
6-2908,2908,Callouët,Chartres-de-Bretagne,48.04139400,-1.71253000,,,0,,1,
6-2918,2918,Callouët,Chartres-de-Bretagne,48.04199600,-1.71091900,,,0,,1,
6-1062,1062,Calmette,Rennes,48.09509900,-1.65053900,,,0,,2,
6-1080,1080,Calmette,Rennes,48.09596200,-1.65156700,,,0,,2,
6-4202,4202,Calvaire,Chavagne,48.05205000,-1.79057100,,,0,,1,
6-4211,4211,Calvaire,Chavagne,48.05239500,-1.79051000,,,0,,1,
6-2805,2805,Camus,Saint-Grégoire,48.15911600,-1.68136900,,,0,,1,
6-2825,2825,Camus,Saint-Grégoire,48.15911800,-1.68075000,,,0,,1,
6-1130,1130,Canada,Rennes,48.08514500,-1.68253200,,,0,,1,
6-1134,1134,Canada,Rennes,48.08524400,-1.68226900,,,0,,1,
6-3110,3110,Carré Dumaine,Pacé,48.14573400,-1.77075200,,,0,,1,
6-3114,3114,Carré Dumaine,Pacé,48.14581900,-1.77055600,,,0,,1,
6-1070,1070,CARSAT,Rennes,48.09451200,-1.63788400,,,0,,1,
6-1072,1072,CARSAT,Rennes,48.09490200,-1.63799600,,,0,,1,
6-1320,1320,CARSAT,Rennes,48.09492500,-1.63726800,,,0,,1,
6-1323,1323,CARSAT,Rennes,48.09547800,-1.63810000,,,0,,1,
6-2708,2708,Centre,Noyal-Châtillon-sur-Seiche,48.04239500,-1.66552200,,,0,,1,
6-2721,2721,Centre,Noyal-Châtillon-sur-Seiche,48.04242900,-1.66574100,,,0,,1,
6-2728,2728,Centre,Noyal-Châtillon-sur-Seiche,48.04271000,-1.66603800,,,0,,1,
6-2731,2731,Centre,Noyal-Châtillon-sur-Seiche,48.04287300,-1.66608100,,,0,,1,
6-3801,3801,Centre de Loisirs,Bourgbarré,47.99009900,-1.61397900,,,0,,1,
6-2238,2238,Centre Météo,Saint-Jacques-de-la-Lande,48.06502700,-1.72447500,,,0,,1,
6-2242,2242,Centre Météo,Saint-Jacques-de-la-Lande,48.06500700,-1.72471600,,,0,,1,
6-3162,3162,Centre scolaire Pacé,Pacé,48.15231100,-1.77123100,,,0,,2,
6-2863,2863,Cerisaie,Saint-Grégoire,48.13705300,-1.69057700,,,0,,1,
6-2864,2864,Cerisaie,Saint-Grégoire,48.13693900,-1.69035500,,,0,,1,
6-2131,2131,Cesson - Viasilva,Cesson-Sévigné,48.13264000,-1.61996200,,,0,,1,
6-2133,2133,Cesson - Viasilva,Cesson-Sévigné,48.13245200,-1.61984400,,,0,,1,
6-2136,2136,Cesson - Viasilva,Cesson-Sévigné,48.13265200,-1.62051100,,,0,,1,
6-2137,2137,Cesson - Viasilva,Cesson-Sévigné,48.13242200,-1.62011500,,,0,,1,
6-2138,2138,Cesson - Viasilva,Cesson-Sévigné,48.13224300,-1.61981900,,,0,,1,
6-2139,2139,Cesson - Viasilva,Cesson-Sévigné,48.13259100,-1.61955300,,,0,,1,
6-2140,2140,Cesson - Viasilva,Cesson-Sévigné,48.13277400,-1.61986500,,,0,,1,
6-5050,5050,Cesson - Viasilva,Cesson-Sévigné,48.13142600,-1.62024700,,,0,6-15050,1,
6-5079,5079,Cesson - Viasilva,Cesson-Sévigné,48.13154900,-1.61986200,,,0,6-15050,1,
6-2041,2041,Cesson Collège,Cesson-Sévigné,48.12050700,-1.59952800,,,0,,1,
6-2050,2050,Cesson Collège,Cesson-Sévigné,48.12032700,-1.59929200,,,0,,1,
6-2057,2057,Cesson Gare,Cesson-Sévigné,48.11392900,-1.60332700,,,0,,1,
6-2065,2065,Cesson Gare,Cesson-Sévigné,48.11407100,-1.60334200,,,0,,1,
6-2002,2002,Cesson Hôpital Privé,Cesson-Sévigné,48.13022500,-1.62766900,,,0,,1,
6-2003,2003,Cesson Hôpital Privé,Cesson-Sévigné,48.13007900,-1.62790300,,,0,,1,
6-2055,2055,Cesson Piscine,Cesson-Sévigné,48.11980500,-1.60200800,,,0,,1,
6-2067,2067,Cesson Piscine,Cesson-Sévigné,48.12055400,-1.60248700,,,0,,1,
6-2040,2040,Chalotais,Cesson-Sévigné,48.11608100,-1.60045500,,,0,,1,
6-2051,2051,Chalotais,Cesson-Sévigné,48.11601000,-1.60066000,,,0,,1,
6-1421,1421,Chambre Agriculture,Rennes,48.11461500,-1.71545200,,,0,,1,
6-1643,1643,Chambre Agriculture,Rennes,48.11479100,-1.71557600,,,0,,1,
6-2844,2844,Champ Daguet,Saint-Grégoire,48.15533400,-1.67138000,,,0,,1,
6-2401,2401,Champ Devant,Betton,48.17708000,-1.65121400,,,0,,1,
6-4365,4365,Champ du Puit,Saint-Erblon,48.02168700,-1.65916200,,,0,,2,
6-4366,4366,Champ du Puit,Saint-Erblon,48.02162700,-1.65902100,,,0,,2,
6-2424,2424,Champ Giron,Thorigné-Fouillard,48.17087100,-1.62221000,,,0,,2,
6-2427,2427,Champ Giron,Thorigné-Fouillard,48.17044000,-1.62195500,,,0,,2,
6-2622,2622,Champ Martin,Vern-sur-Seiche,48.05993200,-1.61310700,,,0,,2,
6-2641,2641,Champ Martin,Vern-sur-Seiche,48.05902200,-1.61297200,,,0,,2,
6-4352,4352,Champ Mulon,Saint-Erblon,48.01881700,-1.65755300,,,0,,1,
6-4355,4355,Champ Mulon,Saint-Erblon,48.01882700,-1.65780600,,,0,,1,
